artist_name,track_name,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
San Holo,Honest,1k3J7o5b0tDUzbllLycVUJ,64,0.45,0.771,-4.588,0.106,0.433,0,0.41,150.024
Chris Renzema,Springtime,3u3wIwedK7lT55qBqZ1M1s,62,0.292,0.355,-7.225,0.0294,0.541,0,0.158,71.041
Natanael Cano,El Capitan,5dxoI7r19Bwb6U57iTnpxk,64,0.749,0.758,-6.492,0.0634,0.159,0,0.742,112.428
Pearl Jam,Dance Of The Clairvoyants,3Y1q37A7ecFEdR5IAMWodA,69,0.741,0.711,-7.744,0.0416,0.0122,0.000696,0.649,113.971
Rebecca Leonard,Incandescence,4FpFfqoAlmkykj4E7nIhsZ,67,0.332,0.0535,-23.353,0.0676,0.993,0.947,0.185,52.158
Meek Mill,Uptown II (feat. Farruko),5e5udqXLbBhKIjakhZQbt6,66,0.775,0.794,-3.875,0.0539,0.00621,0,0.25,99.04
tobi lou,hot tub DREAM Machine,1SWg0LGSxwbD3pyLfW0z5H,60,0.677,0.526,-8.245,0.0361,0.264,2.77E-06,0.467,140.082
Dance Gavin Dance,Strawberry's Wake,6U9ZO3dHvGQjTzjVWN4ypI,0,0.604,0.955,-4.187,0.0754,0.0281,0,0.556,130.025
Adelmar Borrego,"Twinkle, Twinkle, Little Star",147gCksvDRmjG1pO51ZCcf,65,0.443,0.0248,-25.351,0.0622,0.996,0.967,0.52,68.123
Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2fC30Rt5tFa6FA2jNb4fiz,39,0.326,0.33,-12.967,0.0406,0.871,0.749,0.293,118.668
Carly Rae Jepsen,Let's Be Friends,6tcjcJFRSdkIlThUUP39mJ,63,0.842,0.639,-5.595,0.0594,0.292,0.000101,0.904,134.978
Nea,Some Say - Felix Jaehn Remix,7C1trmcQQ5n5RNy4l6ziCv,76,0.682,0.7,-5.591,0.0397,0.406,0,0.637,120.03
Pop Smoke,Dior - Bonus,6BKMS3GOCJRCO3l4TlqJrF,62,0.742,0.798,-5.932,0.309,0.206,0.000489,0.682,142.004
Melim,Ouvi Dizer,0CNwq5kKPVCh5x9PRQm9QR,0,0.654,0.613,-7.667,0.0541,0.0778,0,0.706,81.059
Doja Cat,Say So (Jax Jones Midnight Snack Remix),7qrO2oI0A9DW6wQPjSADxx,63,0.798,0.51,-10.074,0.064,0.448,0.00312,0.401,121.923
